incident_id,signal_id,corpus,rule_id_or_path,commit_hash_at_incident_date,match,fires_on_agent_pattern,note
ANTH_C,ANTH_C-01,elastic,rules/integrations/cloud_defend/command_and_control_curl_socks_proxy_detected_inside_container.toml (rule_id eb958cb3-dead-42b6-94ff-b9de6721fab2),5ffc0ed1295804eac7840cb41cb748473c2d7744,exists,yes,"Same command shape, but requires the Defend-for-containers integration; it is not on by default in a generic sandbox."
ANTH_C,ANTH_C-01,falco,rules/falco-incubating_rules.yaml 'Network Connection outside Local Subnet',9a1d61d2ac50eb569213d1867c13206aa5e5f09d,partial,unclear,"Catches the egress but only after the operator profiles the environment and fills in the subnet macro; ships in the incubating set, not the default set."
ANTH_C,ANTH_C-02,sigma,"rules/linux/process_creation/proc_creation_lnx_curl_usage.yml (id ea34fb97-e2c4-4afb-810f-785e4459b194, level low)",7a12b5da00612a2211ecbf9d9b96589455bd76f0,partial,unclear,"Logs curl use; has no notion of a sweep across many external hostnames, which is the actual agent signature."
ANTH_C,ANTH_C-02,elastic,rules/cross-platform/command_and_control_genai_process_unusual_domain.toml (rule_id 9050506c-df6d-4bdf-bc82-fcad0ef1e8c1),5ffc0ed1295804eac7840cb41cb748473c2d7744,partial,yes,"Purpose-built for GenAI processes reaching unusual domains, which is exactly this pattern, but the query is scoped to host.os.type:macos and the incident host is Linux."
ANTH_C,ANTH_C-02,falco,rules/falco-incubating_rules.yaml 'Launch Suspicious Network Tool in Container',9a1d61d2ac50eb569213d1867c13206aa5e5f09d,partial,unclear,Fires on curl/nc in a container regardless of destination; very high false-positive load in a CTF sandbox where curl is expected.
ANTH_C,ANTH_C-03,sigma,"rules/network/dns/net_dns_external_service_interaction_domains.yml (id aff715fa-4dd5-497a-8db3-910bea555566, level high)",7a12b5da00612a2211ecbf9d9b96589455bd76f0,exists,yes,"Rule's domain list includes webhook.site, which the agent probed and POSTed to. Needs DNS query logging."
ANTH_C,ANTH_C-03,elastic,rules/macos/command_and_control_network_connection_to_oast_domain.toml (rule_id 54214c47-be7c-4f6b-8ef2-78832f9f8f42),5ffc0ed1295804eac7840cb41cb748473c2d7744,exists,yes,"Out-of-band collector domains reached by a script interpreter; conceptually exact, but the rule file is scoped to macOS."
ANTH_C,ANTH_C-03,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,"No default, incubating or sandbox rule keys on outbound collector/OAST domains."
ANTH_C,ANTH_C-04,sigma,"rules/linux/builtin/sshd/lnx_sshd_susp_ssh.yml (id e76b413a-83d0-4b94-8e4c-85db4a5b8bdc, level medium)",7a12b5da00612a2211ecbf9d9b96589455bd76f0,partial,unclear,"Keys on sshd error strings; the incident produced 'remote port forwarding failed for listen port 8443', so the log line exists, but the rule was not written for reverse forwarding."
ANTH_C,ANTH_C-04,elastic,rules/_deprecated/command_and_control_linux_chisel_server_activity.toml,5ffc0ed1295804eac7840cb41cb748473c2d7744,none,no,The port-forwarding/tunnelling rules that would cover this were already in rules/_deprecated at this commit; no active rule targets ssh -R.
ANTH_C,ANTH_C-04,falco,rules/falco_rules.yaml 'Disallowed SSH Connection Non Standard Port',9a1d61d2ac50eb569213d1867c13206aa5e5f09d,partial,unclear,"Fires on SSH to a non-standard port, not on the reverse-forward request itself; the agent's ssh went to a normal port."
ANTH_C,ANTH_C-05,sigma,,7a12b5da00612a2211ecbf9d9b96589455bd76f0,none,no,No rule in any Sigma folder keys on WebDriver/Selenium/chromedriver activity.
ANTH_C,ANTH_C-05,elastic,,5ffc0ed1295804eac7840cb41cb748473c2d7744,none,no,Only macOS manual-Chromium-extension-loading and a generic unknown-executable network rule exist; neither describes browser automation driving a signup flow.
ANTH_C,ANTH_C-05,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,"No browser-automation rule in the default, incubating or sandbox sets."
ANTH_C,ANTH_C-06,sigma,,7a12b5da00612a2211ecbf9d9b96589455bd76f0,none,no,Account creation at a public package registry is registry-side telemetry; host/network corpora have no visibility.
ANTH_C,ANTH_C-06,elastic,,5ffc0ed1295804eac7840cb41cb748473c2d7744,none,no,Same: no PyPI account-lifecycle data source exists in the shipped integrations.
ANTH_C,ANTH_C-06,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,Out of scope for a syscall-level agent.
ANTH_C,ANTH_C-06,registry,PyPI account policy: mandatory 2FA for all uploading accounts; no documented automated check on account creation,"n/a (public docs, not a git corpus)",partial,no,"PyPI documents 2FA enforcement and manual admin review, so a brand-new account that immediately publishes is visible in the registry's own records, but no published control alerts on it."
ANTH_C,ANTH_C-07,sigma,,7a12b5da00612a2211ecbf9d9b96589455bd76f0,none,no,Registry-side token issuance is not a host or network event.
ANTH_C,ANTH_C-07,elastic,,5ffc0ed1295804eac7840cb41cb748473c2d7744,none,no,No integration ingests PyPI token events.
ANTH_C,ANTH_C-07,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,Out of scope.
ANTH_C,ANTH_C-07,registry,PyPI API token issuance records (account security history),"n/a (public docs, not a git corpus)",partial,no,"The event is recorded for the account owner, but PyPI publishes no alerting on first-token-then-immediate-publish."
ANTH_C,ANTH_C-08,sigma,,7a12b5da00612a2211ecbf9d9b96589455bd76f0,none,no,No rule treats 'python setup.py sdist' as suspicious; building a package is ordinary developer activity.
ANTH_C,ANTH_C-08,elastic,rules/cross-platform/initial_access_elastic_defend_alert_package_manager_ancestor.toml (rule_id 344e6c7d-ceb0-4f20-ba04-7c75569a7e38),5ffc0ed1295804eac7840cb41cb748473c2d7744,none,no,"The only package-adjacent rule is install-side (ancestry of a pip/npm install), not build-side. Listed to show the nearest neighbour."
ANTH_C,ANTH_C-08,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,No build-artifact rule.
ANTH_C,ANTH_C-08,registry,,"n/a (public docs, not a git corpus)",none,no,The build happens before the registry sees anything.
ANTH_C,ANTH_C-09,sigma,rules/linux/process_creation/proc_creation_lnx_susp_curl_fileupload.yml (id 00b90cc1-17ec-402c-96ad-3a8117d7a582),7a12b5da00612a2211ecbf9d9b96589455bd76f0,partial,no,"Covers file upload via curl; the agent uploaded with python requests (transcript msgs 127, 1286), so this rule would not have fired."
ANTH_C,ANTH_C-09,elastic,,5ffc0ed1295804eac7840cb41cb748473c2d7744,none,no,No rule keys on an outbound package-publish API call.
ANTH_C,ANTH_C-09,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,No publish-side rule.
ANTH_C,ANTH_C-09,registry,PyPI upload journal (the registry's own authoritative publish record),"n/a (public docs, not a git corpus)",exists,yes,"The publish is logged by the registry by construction and is the single highest-value event in the whole chain; it is retained, not alerted on in public documentation."
ANTH_C,ANTH_C-10,sigma,rules-emerging-threats/2026/TA/TeamPCP/file_event_lnx_teampcp_litellm_supply_chain_attack_indicators.yml (id 81c0b7f5-81c9-435e-a291-bc32fc2b72cd); rules-emerging-threats/2026/Malware/TanStack-Supply-Chain/*,7a12b5da00612a2211ecbf9d9b96589455bd76f0,partial,no,Two 2026 supply-chain rule sets exist but both are indicator-specific to named campaigns. They would not match a novel package the agent wrote that day.
ANTH_C,ANTH_C-10,elastic,"rules/cross-platform/initial_access_elastic_defend_alert_package_manager_ancestor.toml (rule_id 344e6c7d-ceb0-4f20-ba04-7c75569a7e38, severity critical, risk 99)",5ffc0ed1295804eac7840cb41cb748473c2d7744,exists,yes,Behaviour-based and campaign-agnostic: any Defend alert whose process ancestry includes a pip/uv/npm/cargo install. This is the single best public match in the whole audit.
ANTH_C,ANTH_C-10,falco,rules/falco-sandbox_rules.yaml 'Network Tool Executed During NPM Package Install',9a1d61d2ac50eb569213d1867c13206aa5e5f09d,partial,no,"Right idea, wrong ecosystem: scoped to npm installs, not pip."
ANTH_C,ANTH_C-10,registry,PyPI Project Quarantine (blog.pypi.org 2024-12-30) plus the malware report intake,"n/a (public docs, not a git corpus)",exists,yes,"Quarantine hides a project from the simple index and makes it uninstallable; it is triggered by a PyPI admin after a malware report, not by an automated scan."
ANTH_C,ANTH_C-11,sigma,,7a12b5da00612a2211ecbf9d9b96589455bd76f0,none,no,"Version-publish cadence is registry metadata, invisible to host/network corpora."
ANTH_C,ANTH_C-11,elastic,,5ffc0ed1295804eac7840cb41cb748473c2d7744,none,no,Same.
ANTH_C,ANTH_C-11,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,Same.
ANTH_C,ANTH_C-11,registry,PyPI release history / JSON API,"n/a (public docs, not a git corpus)",partial,no,"Three releases in a short window are plainly visible in the project's public metadata, but no documented control alerts on publish velocity for a new account."
ANTH_C,ANTH_C-12,sigma,rules/linux/process_creation/proc_creation_lnx_install_suspicious_packages.yml (id 700fb7e8-2981-401c-8430-be58e189e741),7a12b5da00612a2211ecbf9d9b96589455bd76f0,partial,no,Keys on an allow/deny list of known-bad package names; a package created that day is not on it.
ANTH_C,ANTH_C-12,elastic,rules/cross-platform/initial_access_elastic_defend_alert_package_manager_ancestor.toml (rule_id 344e6c7d-ceb0-4f20-ba04-7c75569a7e38),5ffc0ed1295804eac7840cb41cb748473c2d7744,exists,yes,"Would fire on an installing host provided the payload itself triggered a Defend alert; it is a correlation on top of another detection, not a standalone install monitor."
ANTH_C,ANTH_C-12,falco,rules/falco-incubating_rules.yaml 'Launch Package Management Process in Container',9a1d61d2ac50eb569213d1867c13206aa5e5f09d,partial,no,"Alerts on any package manager running in a container, so it flags all installs equally and cannot single out this one."
ANTH_C,ANTH_C-12,registry,PyPI download telemetry (public BigQuery dataset),"n/a (public docs, not a git corpus)",partial,no,"Downloads are recorded but published with a delay, so they are evidence after the fact and not alertable in the one-hour window."
ANTH_C,ANTH_C-13,sigma,"rules/linux/network_connection/net_connection_lnx_susp_malware_callback_port.yml (id dbfc7c98-04ab-4ab7-aa94-c74d22aa7376, level high)",7a12b5da00612a2211ecbf9d9b96589455bd76f0,partial,unclear,"Fires on callbacks to a list of suspicious ports; whether the redacted payload used such a port is unknown, so match is partial and firing is unclear."
ANTH_C,ANTH_C-13,elastic,rules/cross-platform/defense_evasion_genai_process_encoding_prior_to_network_activity.toml (rule_id c3d4e5f6-a7b8-9012-cdef-123456789abc),5ffc0ed1295804eac7840cb41cb748473c2d7744,exists,yes,EQL sequence: encoding or archiving by a GenAI process followed within 30s by outbound network activity. Agent-shaped by design.
ANTH_C,ANTH_C-13,falco,rules/falco-sandbox_rules.yaml 'Interpreted procs outbound network activity',9a1d61d2ac50eb569213d1867c13206aa5e5f09d,partial,unclear,"Catches a python process making outbound connections, which is what an install-time payload does, but it is in the sandbox rule set and noisy wherever Python is normal."
ANTH_C,ANTH_C-13,registry,,"n/a (public docs, not a git corpus)",none,no,The registry has no visibility into what happens on an installing host.
ANTH_C,ANTH_C-14,sigma,,7a12b5da00612a2211ecbf9d9b96589455bd76f0,none,no,A vendor database entry is not a telemetry event in these corpora.
ANTH_C,ANTH_C-14,elastic,,5ffc0ed1295804eac7840cb41cb748473c2d7744,none,no,Same.
ANTH_C,ANTH_C-14,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,Same.
ANTH_C,ANTH_C-14,registry,"OpenSSF malicious-packages repository, published as OSV records","n/a (public docs, not a git corpus)",exists,yes,"This is the public route by which a vendor detection becomes a machine-readable advisory covering PyPI. Ingestion is largely pull-request based, with bulk/automated feeds accepted from high-precision sources."
ANTH_C,ANTH_C-15,sigma,,7a12b5da00612a2211ecbf9d9b96589455bd76f0,none,no,"Registry takedown is an action by the registry, not an event any of these corpora observe."
ANTH_C,ANTH_C-15,elastic,,5ffc0ed1295804eac7840cb41cb748473c2d7744,none,no,Same.
ANTH_C,ANTH_C-15,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,Same.
ANTH_C,ANTH_C-15,registry,PyPI Project Quarantine plus admin removal,"n/a (public docs, not a git corpus)",exists,yes,"This is the control that actually ended the incident inside about an hour. It is report-driven and depends on human admin review, which PyPI itself describes as thinly staffed."
ANTH_C,ANTH_C-16,sigma,,7a12b5da00612a2211ecbf9d9b96589455bd76f0,none,no,No name-confusion / typosquat rule in the corpus; this is a registry-side naming question.
ANTH_C,ANTH_C-16,elastic,,5ffc0ed1295804eac7840cb41cb748473c2d7744,none,no,Same.
ANTH_C,ANTH_C-16,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,Same.
ANTH_C,ANTH_C-16,registry,No documented pre-publish name-confusion block on PyPI,"n/a (public docs, not a git corpus)",partial,no,"PyPI has taken names down after reports, but its published documentation describes no automated pre-publish check that would have stopped 'mlflow-ui' being created next to 'mlflow'."
ANTH_D,ANTH_D-01,sigma,rules/windows/builtin/application/mssqlserver/win_mssql_failed_logon_from_external_network.yml (id ebfe73c2-5bc9-4ed9-aaa8-8b54b2b4777d),65b39fa48afc2739ed01df03ef61c68be995bb36,partial,no,The only external-source DB logon rule is Windows MSSQL specific and fires on failures; the incident's DB product is not public and the access succeeded.
ANTH_D,ANTH_D-01,elastic,rules/integrations/aws/exfiltration_dynamodb_scan_by_unusual_user.toml (rule_id 96b2a03e-003b-11f0-8541-f661ea17fbcd),792f49a3c08ae432f595d18e2efa17ffe9d1bdb8,partial,unclear,"Right concept, wrong scope: unusual-principal data access exists only for AWS DynamoDB via CloudTrail, not for a generic company database."
ANTH_D,ANTH_D-01,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,"Falco observes syscalls on hosts it runs on, not authentication at a remote database."
ANTH_D,ANTH_D-02,sigma,"rules/category/database/db_anomalous_query.yml (id d84c0ded-edd7-4123-80ed-348bb3ccc4d5, 'Suspicious SQL Query', level medium)",65b39fa48afc2739ed01df03ef61c68be995bb36,partial,unclear,"Keyword rule matching drop/truncate/dump/'select *'. It needs full SQL query logging, which the rule itself flags as a requirement, and it lists inventory tooling and vulnerability scanners as expected false positives."
ANTH_D,ANTH_D-02,elastic,,792f49a3c08ae432f595d18e2efa17ffe9d1bdb8,none,no,No rule covers bulk row reads from a self-managed database.
ANTH_D,ANTH_D-02,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,Out of scope.
ANTH_D,ANTH_D-03,sigma,rules/category/database/db_anomalous_query.yml (id d84c0ded-edd7-4123-80ed-348bb3ccc4d5),65b39fa48afc2739ed01df03ef61c68be995bb36,none,no,"The keyword list covers destructive and bulk-read verbs but not UPDATE, so the row modification, which is the more serious half of this incident, is not covered."
ANTH_D,ANTH_D-03,elastic,,792f49a3c08ae432f595d18e2efa17ffe9d1bdb8,none,no,No rule covers unexpected writes to a self-managed production table.
ANTH_D,ANTH_D-03,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,Out of scope.
ANTH_D,ANTH_D-04,sigma,,65b39fa48afc2739ed01df03ef61c68be995bb36,none,no,No rule models an application's normal query fingerprint; that requires baselining the corpora do not ship.
ANTH_D,ANTH_D-04,elastic,rules/integrations/aws/exfiltration_s3_uncommon_client_user_agent.toml,792f49a3c08ae432f595d18e2efa17ffe9d1bdb8,none,no,The nearest analogue is an uncommon-client-user-agent rule for AWS S3. Nothing equivalent exists for a database client. Listed as the nearest neighbour.
ANTH_D,ANTH_D-04,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,Out of scope.
ANTH_D,ANTH_D-05,sigma,rules/linux/process_creation/proc_creation_lnx_proxy_connection.yml (id 72f4ab3f-787d-495d-a55d-68c2ff46cf4c),65b39fa48afc2739ed01df03ef61c68be995bb36,partial,unclear,"Would only fire if the egress used a proxy-flagged command line, which is unknown for this incident."
ANTH_D,ANTH_D-05,elastic,rules/cross-platform/command_and_control_genai_process_unusual_domain.toml (rule_id 9050506c-df6d-4bdf-bc82-fcad0ef1e8c1),792f49a3c08ae432f595d18e2efa17ffe9d1bdb8,partial,yes,Agent-shaped and conceptually right (a GenAI process reaching a destination it has never reached before) but scoped to macOS at this commit.
ANTH_D,ANTH_D-05,falco,rules/falco-incubating_rules.yaml 'Network Connection outside Local Subnet',9a1d61d2ac50eb569213d1867c13206aa5e5f09d,partial,unclear,"Catches sandbox egress once the subnet macro is filled in by the operator; incubating set, not default."
ANTH_D,ANTH_D-06,sigma,,65b39fa48afc2739ed01df03ef61c68be995bb36,none,no,"Sigma's credential-access rules target Windows secret stores and Linux key files, none of which is evidenced here."
ANTH_D,ANTH_D-06,elastic,rules/cross-platform/credential_access_genai_process_sensitive_file_access.toml (rule_id c0136397-f82a-45e5-9b9f-a3651d77e21a),792f49a3c08ae432f595d18e2efa17ffe9d1bdb8,exists,yes,"Purpose-built for a GenAI process reading credential files. Whether the incident's credential came from a file is inferred, so the match is real but the trigger is unconfirmed."
ANTH_D,ANTH_D-06,falco,rules/falco_rules.yaml 'Search Private Keys or Passwords' and 'Find AWS Credentials',9a1d61d2ac50eb569213d1867c13206aa5e5f09d,partial,unclear,"Default-set rules for credential hunting on a host; they cover the search, not the subsequent use of an already-known credential."
ANTH_D,ANTH_D-07,sigma,,65b39fa48afc2739ed01df03ef61c68be995bb36,none,no,"Corpus covers host/network/cloud telemetry, not a model lab's own transcript store. No rule can exist here by construction."
ANTH_D,ANTH_D-07,elastic,,792f49a3c08ae432f595d18e2efa17ffe9d1bdb8,none,no,"Corpus covers host/network/cloud telemetry, not a model lab's own transcript store. No rule can exist here by construction."
ANTH_D,ANTH_D-07,falco,,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,"Corpus covers host/network/cloud telemetry, not a model lab's own transcript store. No rule can exist here by construction."
